productId,productMercantId,merchantId,provinceCnName,mainProductId,isYiHaoDian,cutoffTimeKey,isRuleType,mcSiteKey,categoryId,experoienceProductId,productType,isShengxianProd,newBrandLogoUrl,currProductClass,topCategoryId,yingyangTabSwith,brandID,backCategoryId,storeId,pointSiteKey,lastCategory,onlineCustomUserId,yhdFreshFoodKeyId,isSecondHandProduct,isFbyProd,urlProductId,companyName,detailOldForNewService,brandName,oneKeyGoDomain,threeAreas,hasStockNum,isCanSale,combinePositionKey,product_amount
17446950,20368942,1,上海,17446950,1,1,-1,3,5073,17446950,0,0,http://d6.yihaodianimg.com/N01/M03/1E/B8/CgQCr1KupnOAP-apAABnFwW8rG0844.jpg,5009,5009,1,974531,5073,1,0,牙膏,0,1,0,0,17446950,1号店,0,三精双黄连,,0,37,1,0,1
8200868,9359170,23653,上海,8200868,0,1,-1,3,5073,8200868,0,0,http://d6.yihaodianimg.com/N00/M04/3B/CA/CgMBmVLODzOAOjalAAAl7zleUYU265.jpg,5009,5009,0,1562,5073,23653,0,牙膏,0,0,0,0,8200868,奥奇丽旗舰店,0,田七,,0,158,1,0,14898
17632698,20759392,74780,上海,17632698,0,1,-1,3,5073,17632698,0,0,http://d6.yihaodianimg.com/N04/M09/FA/23/CgQDrlLM2Z6ARwFNAAAiWST8PzY335.jpg,5009,5009,0,972164,5073,74780,0,牙膏,0,0,0,0,17632698,雪豹日化旗舰店,0,fe,,0,88,1,0,23294
12774933,14219237,46192,上海,12774933,0,1,-1,3,5073,12774933,0,0,,5009,5009,0,1566,5073,46192,0,牙膏,0,0,0,0,12774933,美加净口腔用品旗舰店,0,上海,,0,63,1,0,18124
7838299,8986594,25489,上海,7838299,0,1,-1,3,5073,7838299,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,25489,0,牙膏,0,0,0,0,7838299,云南白药旗舰店,0,云南白药,,0,1959,1,0,15087
17178516,19980631,59590,上海,17178516,0,1,0,3,5073,17178516,0,0,http://d6.yihaodianimg.com/N02/M07/28/91/CgQCsFK375yAFEh0AABqW7_DzpM607.jpg,5009,5009,0,142,5073,59590,0,牙膏,0,0,0,0,17178516,雅美个护专营店,0,黑人,,0,1488,1,0,22971
19745893,23305999,71056,上海,19745893,0,1,-1,3,5073,19745893,0,0,,5009,5009,0,973120,5073,71056,0,牙膏,0,0,0,0,19745893,健标口腔护理,0,THERABREATH,,0,197,1,0,22434
19767508,23330397,1,上海,19767508,1,1,6,3,5073,19767508,3,0,http://d6.yihaodianimg.com/N04/M00/E7/A5/CgQDrVK37nSABtptAACBwvSzxI0853.jpg,5009,5009,1,912848,5073,1,0,牙膏,0,1,0,0,19767508,1号店,0,舒适达,,0,829,1,0,1
12056426,13466849,1,上海,12056426,1,1,6,3,5073,12056426,3,0,http://d6.yihaodianimg.com/N01/M02/28/6D/CgQCr1K37eyAAq1jAABki8RJTWQ603.jpg,5009,5009,1,8632,5073,1,0,牙膏,0,1,0,0,12056426,1号店,0,皓乐齿,,0,231,1,0,1
19306555,22778535,1,上海,19306555,1,1,-1,3,5073,19306555,3,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,1,1471,5073,1,0,牙膏,0,1,0,0,19306555,1号店,0,狮王,,0,118,1,0,1
2582672,8284205,1,上海,2582672,1,1,-1,3,5073,2582672,0,0,http://d6.yihaodianimg.com/N03/M01/24/00/CgQCtFK36byAU7lSAAB8AmN74V4744.jpg,5009,5009,1,937692,5073,1,0,牙膏,0,1,0,0,2582672,1号店,0,Saky/舒客,,0,11,1,0,1
17913512,21138105,20735,上海,17913512,0,1,0,3,5073,17913512,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,20735,0,牙膏,0,0,0,0,17913512,百捷家居专营店,0,云南白药,,0,195,1,0,20828
16548507,19160603,1,上海,16548507,1,1,-1,3,5073,16548507,0,0,http://d6.yihaodianimg.com/N02/M01/28/83/CgQCsFK36ZOAZ-FuAABhswVzaeM745.jpg,5009,5009,1,953036,5073,1,0,牙膏,0,1,0,0,16548507,1号店,0,Niche/丽齿乐,,0,39,1,0,1
12444602,13875730,1,上海,12444602,1,1,-1,3,5073,12444602,0,0,http://d6.yihaodianimg.com/N02/M02/3A/F0/CgQCsVLM21eAVvWHAAA4svpAJmI859.jpg,5009,5009,1,952536,5073,1,0,牙膏,0,1,0,0,12444602,1号店,0,Nano-up/纳弗拉,,0,20,1,0,1
1440710,1633227,1,上海,1440710,1,1,-1,3,5073,1440710,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,1,6071,5073,1,0,牙膏,0,1,0,0,1440710,1号店,0,云南白药,,0,26,1,0,1
17152771,19944064,59590,上海,17152771,0,1,0,3,5073,17152771,0,0,http://d6.yihaodianimg.com/N04/M00/E7/A5/CgQDrVK37nSABtptAACBwvSzxI0853.jpg,5009,5009,0,912848,5073,59590,0,牙膏,0,0,0,0,17152771,雅美个护专营店,0,舒适达,,0,82,1,0,22971
7451649,8581887,1,上海,7451649,1,1,-1,3,5073,7451649,0,0,http://d6.yihaodianimg.com/N03/M03/36/4E/CgQCs1LM3dyAR7igAAAbM_zvD6o972.jpg,5009,5009,1,952538,5073,1,0,牙膏,0,1,0,0,7451649,1号店,0,White-T/丸皙,,0,203,1,0,1
19389196,22874130,1,上海,19389196,1,1,6,3,5073,19389196,3,0,http://d6.yihaodianimg.com/N04/M03/E1/75/CgQDr1Kxc6eAAeVAAABe-Jvu7jg267.jpg,5009,5009,1,385,5073,1,0,牙膏,0,1,0,0,19389196,1号店,0,佳洁士,,0,708,1,0,1
12434471,13865438,1,上海,12434471,1,1,-1,3,5073,12434471,0,0,http://d6.yihaodianimg.com/N03/M01/3B/29/CgQCtVLTqhuAbYzWAABm_UL_gGw565.jpg,5009,5009,1,954402,5073,1,0,牙膏,0,1,0,0,12434471,1号店,0,皓齿健,,0,87,1,0,1
14559039,16562625,903,上海,14559039,0,1,-1,3,5073,14559039,0,0,,5009,5009,0,970900,5073,903,0,牙膏,0,0,0,0,14559039,琴谊护肤专营店,0,SANTE NATURKOSMETIK,,0,989,1,0,1161
13019788,14475000,1,上海,13019788,1,1,-1,3,5073,13019788,0,0,http://d6.yihaodianimg.com/N01/M01/28/17/CgQCrlK37jaAMA_zAABPRu3LXK0393.jpg,5009,5009,1,1664,5073,1,0,牙膏,0,1,0,0,13019788,1号店,0,美加净,,0,44,1,0,1
19173382,22613485,80740,上海,19173382,0,1,-1,3,5073,19173382,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,80740,0,牙膏,0,0,0,0,19173382,狮王官方旗舰店,0,狮王,,0,1998,1,0,24199
13396823,14964032,13765,上海,13396823,0,1,-1,3,5073,13396823,0,0,http://d6.yihaodianimg.com/N04/M03/E1/75/CgQDr1Kxc6eAAeVAAABe-Jvu7jg267.jpg,5009,5009,0,385,5073,13765,0,牙膏,0,0,0,0,13396823,聚香宝居个护旗舰店,0,佳洁士,,0,93,1,0,18830
17420333,20337149,74780,上海,17420333,0,1,-1,3,5073,17420333,0,0,http://d6.yihaodianimg.com/N04/M09/FA/23/CgQDrlLM2Z6ARwFNAAAiWST8PzY335.jpg,5009,5009,0,972164,5073,74780,0,牙膏,0,0,0,0,17420333,雪豹日化旗舰店,0,fe,,0,74,1,0,23294
17690816,20837161,68936,上海,17690816,0,1,-1,3,5073,17690816,0,0,http://d6.yihaodianimg.com/N03/M01/24/00/CgQCtFK36byAU7lSAAB8AmN74V4744.jpg,5009,5009,0,974663,5073,68936,0,牙膏,0,0,0,0,17690816,一一美妆铺,0,舒客,,0,94,1,0,22919
7005249,8099711,2606,上海,7005249,0,1,-1,3,5073,7005249,0,0,http://d6.yihaodianimg.com/N04/M03/E1/75/CgQDr1Kxc6eAAeVAAABe-Jvu7jg267.jpg,5009,5009,0,385,5073,2606,0,牙膏,0,0,0,0,7005249,壹药网官方旗舰店,0,佳洁士,,0,324,1,0,9576
17180073,19982482,42896,上海,17180073,0,1,-1,3,5073,17180073,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,42896,0,牙膏,0,0,0,0,17180073,天甫有机尚品旗舰店,0,狮王,,0,1,1,0,17490
19170219,22609638,80740,上海,19170219,0,1,0,3,5073,19170219,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,80740,0,牙膏,0,0,0,0,19170219,狮王官方旗舰店,0,狮王,,0,3997,1,0,24199
18117304,21419208,74780,上海,18117304,0,1,-1,3,5073,18117304,0,0,http://d6.yihaodianimg.com/N04/M09/FA/23/CgQDrlLM2Z6ARwFNAAAiWST8PzY335.jpg,5009,5009,0,972164,5073,74780,0,牙膏,0,0,0,0,18117304,雪豹日化旗舰店,0,fe,,0,93,1,0,23294
1801225,1989269,1,上海,1801225,1,1,-1,3,5073,1801225,0,0,http://d6.yihaodianimg.com/N02/M01/0B/B0/CgQCsVKVUoOAJPFBAAATd3B5kaU717.jpg,5009,5009,1,1437,5073,1,0,牙膏,0,1,0,0,1801225,1号店,0,竹盐,,0,34,1,0,1
10236072,11514980,1,上海,10236072,1,1,-1,3,5073,10236072,3,0,http://d6.yihaodianimg.com/N03/M01/24/00/CgQCtFK36byAU7lSAAB8AmN74V4744.jpg,5009,5009,1,937692,5073,1,0,牙膏,0,1,0,0,10236072,1号店,0,Saky/舒客,,0,5,1,0,1
17632575,20759173,20735,上海,17632575,0,1,0,3,5073,17632575,0,0,http://d6.yihaodianimg.com/N03/M00/28/56/CgQCtFK71aSAQ-tTAABkyklPsuk896.jpg,5009,5009,0,932456,5073,20735,0,牙膏,0,0,0,0,17632575,百捷家居专营店,0,冷酸灵,,0,167,1,0,20828
14063805,15926105,1,上海,14063805,1,1,-1,3,5073,14063805,0,0,http://d6.yihaodianimg.com/N01/M05/2C/AF/CgQCrlK79fKASWxUAABk0wXNMc8826.jpg,5009,5009,1,2596,5073,1,0,牙膏,0,1,0,0,14063805,1号店,0,百龄,,0,102,1,0,1
7873699,9023496,25489,上海,7873699,0,1,-1,3,5073,7873699,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,25489,0,牙膏,0,0,0,0,7873699,云南白药旗舰店,0,云南白药,,0,988,1,0,15087
14063806,15926107,1,上海,14063806,1,1,-1,3,5073,14063806,0,0,http://d6.yihaodianimg.com/N01/M05/2C/AF/CgQCrlK79fKASWxUAABk0wXNMc8826.jpg,5009,5009,1,2596,5073,1,0,牙膏,0,1,0,0,14063806,1号店,0,百龄,,0,83,1,0,1
18144814,21453144,1,上海,18144814,1,1,-1,3,5073,18144814,3,0,http://d6.yihaodianimg.com/N01/M04/3F/76/CgQCrVLTqleAf6zdAABvk-d8_2M729.jpg,5009,5009,1,936184,5073,1,0,牙膏,0,1,0,0,18144814,1号店,0,南药王,,0,43,1,0,1
12699296,14140823,1,上海,12699296,1,1,-1,3,5073,12699296,0,0,,5009,5009,1,966465,5073,1,0,牙膏,0,1,0,0,12699296,1号店,0,舒齿达,,0,38,1,0,1
14063804,15926103,1,上海,14063804,1,1,-1,3,5073,14063804,0,0,http://d6.yihaodianimg.com/N01/M05/2C/AF/CgQCrlK79fKASWxUAABk0wXNMc8826.jpg,5009,5009,1,2596,5073,1,0,牙膏,0,1,0,0,14063804,1号店,0,百龄,,0,14,1,0,1
19175086,22615524,80740,上海,19175086,0,1,-1,3,5073,19175086,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,80740,0,牙膏,0,0,0,0,19175086,狮王官方旗舰店,0,狮王,,0,279,1,0,24199
13019790,14475004,1,上海,13019790,1,1,-1,3,5073,13019790,0,0,http://d6.yihaodianimg.com/N01/M01/28/17/CgQCrlK37jaAMA_zAABPRu3LXK0393.jpg,5009,5009,1,1664,5073,1,0,牙膏,0,1,0,0,13019790,1号店,0,美加净,,0,45,1,0,1
13396996,14964209,13765,上海,13396996,0,1,-1,3,5073,13396996,0,0,http://d6.yihaodianimg.com/N04/M03/E1/75/CgQDr1Kxc6eAAeVAAABe-Jvu7jg267.jpg,5009,5009,0,385,5073,13765,0,牙膏,0,0,0,0,13396996,聚香宝居个护旗舰店,0,佳洁士,,0,450,1,0,18830
1113659,1288897,1,上海,1113659,1,1,-1,3,5073,1113659,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,1,932825,5073,1,0,牙膏,0,1,0,0,1113659,1号店,0,进口狮王,,0,16,1,0,1
17177618,19979520,59590,上海,17177618,0,1,0,3,5073,17177618,0,0,http://d6.yihaodianimg.com/N02/M07/28/91/CgQCsFK375yAFEh0AABqW7_DzpM607.jpg,5009,5009,0,142,5073,59590,0,牙膏,0,0,0,0,17177618,雅美个护专营店,0,黑人,,0,4861,1,0,22971
12348589,13776748,22511,上海,12348589,0,1,0,3,5073,12348589,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,932825,5073,22511,0,牙膏,0,0,0,0,12348589,和时本物个护专营店,0,进口狮王,,0,77,1,0,14936
14728921,16772023,20735,上海,14728921,0,1,0,3,5073,14728921,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,20735,0,牙膏,0,0,0,0,14728921,百捷家居专营店,0,云南白药,,0,4911,1,0,20828
15732883,18050433,1,上海,15732883,1,1,-1,3,5073,15732883,0,0,,5009,5009,1,945032,5073,1,0,牙膏,0,1,0,0,15732883,1号店,0,新闻,,0,9,1,0,1
19305564,22777415,1,上海,19305564,1,1,-1,3,5073,19305564,3,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,1,1471,5073,1,0,牙膏,0,1,0,0,19305564,1号店,0,狮王,,0,202,1,0,1
11846429,13248485,35943,上海,11846429,0,1,0,3,5073,11846429,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,35943,0,牙膏,0,0,0,0,11846429,好药师健康馆,0,云南白药,,0,215,1,0,16167
17147305,19937455,59590,上海,17147305,0,1,0,3,5073,17147305,0,0,http://d6.yihaodianimg.com/N02/M07/28/91/CgQCsFK375yAFEh0AABqW7_DzpM607.jpg,5009,5009,0,142,5073,59590,0,牙膏,0,0,0,0,17147305,雅美个护专营店,0,黑人,,0,339,1,0,22971
10922876,12297003,49321,上海,10922876,0,1,-1,3,5073,10922876,0,0,http://d6.yihaodianimg.com/N03/M09/28/AA/CgQCtFK79YqAOEt0AABWjnC_wYA106.jpg,5009,5009,0,944539,5073,49321,0,牙膏,0,0,0,0,10922876,牙博士一号旗舰店,0,牙博士,,0,993,1,0,17915
15579399,17838496,16426,上海,15579399,0,1,-1,3,5073,15579399,0,0,http://d6.yihaodianimg.com/N04/M04/FA/2C/CgQDrlLM4R6AHt_gAAAmqYZQBjc621.jpg,5009,5009,0,947553,5073,16426,0,牙膏,0,0,0,0,15579399,艾禾美旗舰店,0,艾禾美,,0,15,1,0,13712
19263767,22726513,59590,上海,19263767,0,1,-1,3,5073,19263767,0,0,http://d6.yihaodianimg.com/N02/M07/28/91/CgQCsFK375yAFEh0AABqW7_DzpM607.jpg,5009,5009,0,142,5073,59590,0,牙膏,0,0,0,0,19263767,雅美个护专营店,0,黑人,,0,997,1,0,22971
7873701,9023498,25489,上海,7873701,0,1,-1,3,5073,7873701,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,25489,0,牙膏,0,0,0,0,7873701,云南白药旗舰店,0,云南白药,,0,967,1,0,15087
7838297,8986592,25489,上海,7838297,0,1,-1,3,5073,7838297,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,25489,0,牙膏,0,0,0,0,7838297,云南白药旗舰店,0,云南白药,,0,4421,1,0,15087
17609910,20728514,55239,上海,17609910,0,1,-1,3,5073,17609910,0,0,http://d6.yihaodianimg.com/N01/M02/28/6D/CgQCr1K37eyAAq1jAABki8RJTWQ603.jpg,5009,5009,0,8632,5073,55239,0,牙膏,0,0,0,0,17609910,NALA娜拉,0,皓乐齿,,0,7,1,0,19227
8925201,10114076,1,上海,8925201,1,1,-1,3,5073,8925201,3,0,,5009,5009,1,133,5073,1,0,牙膏,0,1,0,0,8925201,1号店,0,中华,,0,91,1,0,1
19263391,22726134,59590,上海,19263391,0,1,0,3,5073,19263391,0,0,http://d6.yihaodianimg.com/N04/M00/D0/59/CgQDr1KcRfuAOPATAAB-ZwyeRys882.jpg,5009,5009,0,976767,5073,59590,0,牙膏,0,0,0,0,19263391,雅美个护专营店,0,高露洁,,0,1799,1,0,22971
10922916,12297043,49321,上海,10922916,0,1,-1,3,5073,10922916,0,0,http://d6.yihaodianimg.com/N03/M09/28/AA/CgQCtFK79YqAOEt0AABWjnC_wYA106.jpg,5009,5009,0,944539,5073,49321,0,牙膏,0,0,0,0,10922916,牙博士一号旗舰店,0,牙博士,,0,988,1,0,17915
12699291,14140813,1,上海,12699291,1,1,-1,3,5073,12699291,0,0,,5009,5009,1,966465,5073,1,0,牙膏,0,1,0,0,12699291,1号店,0,舒齿达,,0,39,1,0,1
17148453,19938853,59590,上海,17148453,0,1,0,3,5073,17148453,0,0,http://d6.yihaodianimg.com/N04/M00/E7/A5/CgQDrVK37nSABtptAACBwvSzxI0853.jpg,5009,5009,0,912848,5073,59590,0,牙膏,0,0,0,0,17148453,雅美个护专营店,0,舒适达,,0,90,1,0,22971
4119803,4241580,1993,上海,4119803,0,1,-1,3,5073,4119803,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,1993,0,牙膏,0,0,0,0,4119803,万尚名品专营店,0,狮王,,0,473,1,0,9284
7738548,8882152,22511,上海,7738548,0,1,0,3,5073,7738548,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,932825,5073,22511,0,牙膏,0,0,0,0,7738548,和时本物个护专营店,0,进口狮王,,0,67,1,0,14936
11303654,12689008,35943,上海,11303654,0,1,-1,3,5073,11303654,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,35943,0,牙膏,0,0,0,0,11303654,好药师健康馆,0,云南白药,,0,96,1,0,16167
9096504,10295968,17204,上海,9096504,0,1,-1,3,5073,9096504,0,0,http://d6.yihaodianimg.com/N01/M05/2C/AF/CgQCrlK79fKASWxUAABk0wXNMc8826.jpg,5009,5009,0,2596,5073,17204,0,牙膏,0,0,0,0,9096504,三安美护专营店,0,百龄,,0,4990,1,0,14762
13019786,14474996,1,上海,13019786,1,1,-1,3,5073,13019786,0,0,http://d6.yihaodianimg.com/N01/M01/2C/80/CgQCrVK70wWAAp5gAAAuggwMrCU644.jpg,5009,5009,1,6352,5073,1,0,牙膏,0,1,0,0,13019786,1号店,0,上海防酸,,0,4,1,0,1
19069428,22497150,6661,上海,19069428,0,1,-1,3,5073,19069428,0,0,http://d6.yihaodianimg.com/N01/M02/28/6D/CgQCr1K37eyAAq1jAABki8RJTWQ603.jpg,5009,5009,0,8632,5073,6661,0,牙膏,0,0,0,0,19069428,惠和行旗舰店,0,皓乐齿,,0,322,1,0,11085
17176266,19977578,59590,上海,17176266,0,1,-1,3,5073,17176266,0,0,http://d6.yihaodianimg.com/N02/M07/28/91/CgQCsFK375yAFEh0AABqW7_DzpM607.jpg,5009,5009,0,142,5073,59590,0,牙膏,0,0,0,0,17176266,雅美个护专营店,0,黑人,,0,971,1,0,22971
19263294,22726034,59590,上海,19263294,0,1,0,3,5073,19263294,0,0,http://d6.yihaodianimg.com/N04/M00/D0/59/CgQDr1KcRfuAOPATAAB-ZwyeRys882.jpg,5009,5009,0,976767,5073,59590,0,牙膏,0,0,0,0,19263294,雅美个护专营店,0,高露洁,,0,1168,1,0,22971
8925020,10113886,1,上海,8925020,1,1,-1,3,5073,8925020,3,0,,5009,5009,1,133,5073,1,0,牙膏,0,1,0,0,8925020,1号店,0,中华,,0,48,1,0,1
12476967,13909260,53748,上海,12476967,0,1,-1,3,5073,12476967,0,0,http://d6.yihaodianimg.com/N01/M08/09/8B/CgQCrVKTFqWAXJELAAAhlImA574860.jpg,5009,5009,0,928432,5073,53748,0,牙膏,0,0,0,0,12476967,玖色启美日化专营店,0,2080,,0,85,1,0,18757
11544179,12931586,35943,上海,11544179,0,1,-1,3,5073,11544179,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,35943,0,牙膏,0,0,0,0,11544179,好药师健康馆,0,云南白药,,0,332,1,0,16167
11757110,13156605,46192,上海,11757110,0,1,-1,3,5073,11757110,0,0,,5009,5009,0,962161,5073,46192,0,牙膏,0,0,0,0,11757110,美加净口腔用品旗舰店,0,泡泡娃,,0,32,1,0,18124
16628901,19265367,1,上海,16628901,1,1,-1,3,5073,16628901,0,0,http://d6.yihaodianimg.com/N04/M03/E1/75/CgQDr1Kxc6eAAeVAAABe-Jvu7jg267.jpg,5009,5009,1,385,5073,1,0,牙膏,0,1,0,0,16628901,1号店,0,佳洁士,,0,58,1,0,1
2018,66397,1,上海,2018,1,1,-1,3,5073,2018,0,0,,5009,5009,1,133,5073,1,0,牙膏,0,1,0,0,2018,1号店,0,中华,,0,596,1,0,1
11757108,13156603,46192,上海,11757108,0,1,-1,3,5073,11757108,0,0,http://d6.yihaodianimg.com/N01/M01/28/17/CgQCrlK37jaAMA_zAABPRu3LXK0393.jpg,5009,5009,0,1664,5073,46192,0,牙膏,0,0,0,0,11757108,美加净口腔用品旗舰店,0,美加净,,0,44,1,0,18124
15606256,17875234,13765,上海,15606256,0,1,0,3,5073,15606256,0,0,http://d6.yihaodianimg.com/N04/M03/E1/75/CgQDr1Kxc6eAAeVAAABe-Jvu7jg267.jpg,5009,5009,0,385,5073,13765,0,牙膏,0,0,0,0,15606256,聚香宝居个护旗舰店,0,佳洁士,,0,445,1,0,18830
12724285,14166713,46192,上海,12724285,0,1,-1,3,5073,12724285,0,0,http://d6.yihaodianimg.com/N01/M01/28/17/CgQCrlK37jaAMA_zAABPRu3LXK0393.jpg,5009,5009,0,1664,5073,46192,0,牙膏,0,0,0,0,12724285,美加净口腔用品旗舰店,0,美加净,,0,47,1,0,18124
13456107,15048936,1,上海,13456107,1,1,-1,3,5073,13456107,3,0,,5009,5009,1,133,5073,1,0,牙膏,0,1,0,0,13456107,1号店,0,中华,,0,386,1,0,1
17424848,20342837,74780,上海,17424848,0,1,-1,3,5073,17424848,0,0,http://d6.yihaodianimg.com/N04/M09/FA/23/CgQDrlLM2Z6ARwFNAAAiWST8PzY335.jpg,5009,5009,0,972164,5073,74780,0,牙膏,0,0,0,0,17424848,雪豹日化旗舰店,0,fe,,0,73,1,0,23294
17181864,19984720,59590,上海,17181864,0,1,0,3,5073,17181864,0,0,http://d6.yihaodianimg.com/N04/M00/E7/A5/CgQDrVK37nSABtptAACBwvSzxI0853.jpg,5009,5009,0,912848,5073,59590,0,牙膏,0,0,0,0,17181864,雅美个护专营店,0,舒适达,,0,86,1,0,22971
19684758,23233844,1,上海,19684758,1,1,-1,3,5073,19684758,3,0,http://d6.yihaodianimg.com/N02/M01/0B/B0/CgQCsVKVUoOAJPFBAAATd3B5kaU717.jpg,5009,5009,1,1437,5073,1,0,牙膏,0,1,0,0,19684758,1号店,0,竹盐,,0,88,1,0,1
16548506,19160601,1,上海,16548506,1,1,-1,3,5073,16548506,0,0,http://d6.yihaodianimg.com/N02/M01/28/83/CgQCsFK36ZOAZ-FuAABhswVzaeM745.jpg,5009,5009,1,953036,5073,1,0,牙膏,0,1,0,0,16548506,1号店,0,Niche/丽齿乐,,0,47,1,0,1
14063803,15926101,1,上海,14063803,1,1,-1,3,5073,14063803,0,0,http://d6.yihaodianimg.com/N01/M05/2C/AF/CgQCrlK79fKASWxUAABk0wXNMc8826.jpg,5009,5009,1,2596,5073,1,0,牙膏,0,1,0,0,14063803,1号店,0,百龄,,0,10,1,0,1
18043204,21312146,79573,上海,18043204,0,1,-1,3,5073,18043204,0,0,,5009,5009,0,976622,5073,79573,0,牙膏,0,0,0,0,18043204,百悦进口美护专营店,0,奇净客,,0,94,1,0,24165
3325034,3481183,6661,上海,3325034,0,1,-1,3,5073,3325034,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,6661,0,牙膏,0,0,0,0,3325034,惠和行旗舰店,0,狮王,,0,279,1,0,11085
11879126,13283200,21630,上海,11879126,0,1,-1,3,5073,11879126,0,0,http://d6.yihaodianimg.com/N01/M05/0E/74/CgQCrVKYM4CAPK-oAABgxu3Elnw167.jpg,5009,5009,0,902997,5073,21630,0,牙膏,0,0,0,0,11879126,美丽心声护肤精品专营店,0,片仔癀,,0,74,1,0,18440
18231182,21560461,80740,上海,18231182,0,1,0,3,5073,18231182,0,0,http://d6.yihaodianimg.com/N04/M05/CE/4B/CgQDr1KYS6mAfw5ZAABX0hhA3tc740.jpg,5009,5009,0,1471,5073,80740,0,牙膏,0,0,0,0,18231182,狮王官方旗舰店,0,狮王,,0,183,1,0,24199
17121978,19905054,46192,上海,17121978,0,1,-1,3,5073,17121978,0,0,http://d6.yihaodianimg.com/N01/M01/28/17/CgQCrlK37jaAMA_zAABPRu3LXK0393.jpg,5009,5009,0,1664,5073,46192,0,牙膏,0,0,0,0,17121978,美加净口腔用品旗舰店,0,美加净,,0,467,1,0,18124
8149676,9306540,1,上海,8149676,1,1,-1,3,5073,8149676,0,0,http://d6.yihaodianimg.com/N01/M02/28/6D/CgQCr1K37eyAAq1jAABki8RJTWQ603.jpg,5009,5009,1,8632,5073,1,0,牙膏,0,1,0,0,8149676,1号店,0,皓乐齿,,0,160,1,0,1
11295458,12680413,35943,上海,11295458,0,1,-1,3,5073,11295458,0,0,http://d6.yihaodianimg.com/N02/M08/0B/04/CgQCslKUU6qAUz1fAAAknr0DBdg859.jpg,5009,5009,0,6071,5073,35943,0,牙膏,0,0,0,0,11295458,好药师健康馆,0,云南白药,,0,857,1,0,16167
11544160,12931567,35943,上海,11544160,0,1,0,3,5073,11544160,0,0,http://d6.yihaodianimg.com/N04/M00/E7/A5/CgQDrVK37nSABtptAACBwvSzxI0853.jpg,5009,5009,0,912848,5073,35943,0,牙膏,0,0,0,0,11544160,好药师健康馆,0,舒适达,,0,67,1,0,16167
